#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name             accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----   -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tr|T2B9U0|T2B9U0_MERS -           7078 1.10.150.420-FF-000001 -             93   6.3e-43  154.1   0.8   1   1   9.5e-48   4.8e-41  148.1   1.8     2    93  3156  3247  3155  3247 0.99 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 1.10.150.420-FF-000001 -             93   1.8e-42  152.7   3.1   1   1   5.7e-48   2.8e-41  148.8   1.8     2    93  3156  3247  3155  3247 0.99 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 1.10.1840.10-FF-000001 -            109   4.4e-45  161.4   1.5   1   1   3.9e-51   1.9e-44  159.3   1.5     1   109  3448  3553  3448  3553 0.99 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 1.10.1840.10-FF-000001 -            109   9.1e-45  160.3   1.5   1   1   6.6e-51   3.3e-44  158.6   1.5     1   109  3448  3553  3448  3553 0.99 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 1.10.8.1190-FF-000001 -            124   3.6e-17   71.4   0.2   1   1     4e-23     2e-16   69.0   0.0    13   121  1551  1660  1541  1663 0.93 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 1.10.8.1190-FF-000001 -            124   7.6e-17   70.3   0.2   1   1   6.8e-23   3.4e-16   68.2   0.0    13   121  1551  1660  1541  1663 0.93 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 1.10.8.1190-FF-000002 -            127   1.6e-83  286.0   1.6   1   1   9.4e-90   4.7e-83  284.4   1.6     1   127  1538  1664  1538  1664 1.00 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 1.10.8.1190-FF-000002 -            127   2.7e-83  285.2   1.6   1   1   1.6e-89     8e-83  283.7   1.6     1   127  1538  1664  1538  1664 1.00 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 1.10.8.1190-FF-000004 -            123   2.6e-11   52.0   0.1   1   1   2.2e-17   1.1e-10   50.0   0.1     3   121  1541  1662  1539  1664 0.89 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 1.10.8.1190-FF-000004 -            123   3.9e-11   51.4   0.1   1   1   3.7e-17   1.9e-10   49.3   0.1     3   121  1541  1662  1539  1664 0.89 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 1.10.8.1190-FF-000006 -            112       5.6   16.1   0.1   1   1     3e-06        30   13.8   0.1    22   104  1568  1651  1560  1658 0.84 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 1.10.8.370-FF-000001 -             86   4.2e-39  141.5   2.1   1   1   8.5e-46   4.2e-39  141.5   2.1     1    85  3841  3925  3841  3926 0.98 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 1.10.8.370-FF-000001 -             86   7.1e-39  140.8   2.1   1   1   1.4e-45   7.1e-39  140.8   2.1     1    85  3841  3925  3841  3926 0.98 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 1.10.8.370-FF-000002 -             86     4e-13   58.1   1.1   1   1   3.6e-19   1.8e-12   56.0   1.1     2    82  3842  3922  3841  3926 0.94 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 1.10.8.370-FF-000002 -             86   7.8e-13   57.1   1.1   1   1   6.1e-19     3e-12   55.2   1.1     2    82  3842  3922  3841  3926 0.94 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 1.20.5.300-FF-000003 -            142   4.8e-51  181.4   8.6   1   1   9.5e-58   9.5e-51  180.4   8.6     2   141   976  1115   975  1116 0.98 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 1.20.5.300-FF-000006 -             61     7e-15   63.9   3.2   1   1   1.7e-21   1.7e-14   62.6   1.9     1    61  1233  1294  1233  1294 0.92 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 1.20.5.300-FF-000009 -             76     0.015   24.6   0.3   1   1   6.9e-09     0.069   22.4   0.1    19    76  1228  1286  1222  1286 0.90 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 1.20.5.790-FF-000001 -             48   6.6e-06   35.2   0.2   1   1   2.5e-12   2.5e-05   33.4   0.2     3    48  1250  1295  1248  1295 0.96 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|R9UQN1|R9UQN1_MERS -             82 1.20.58.390-FF-000071 -            121       3.4   16.2   0.6   1   1   3.6e-07       3.6   16.1   0.6    63    93    13    43     4    67 0.79 Envelope small membrane protein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=E PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 2.40.10.10-FF-000033 -            112   2.5e-51  181.3   3.4   1   1   1.5e-55   7.5e-49  173.3   2.5     8   112  3345  3447  3339  3447 0.95 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 2.40.10.10-FF-000033 -            112   1.1e-50  179.2   7.1   1   1   8.9e-56   4.4e-49  174.0   2.5     8   112  3345  3447  3339  3447 0.95 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 2.40.10.10-FF-000045 -             85   2.7e-41  148.8   1.1   1   1   1.9e-47   9.3e-41  147.0   1.1     1    85  3262  3349  3262  3349 0.99 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 2.40.10.10-FF-000045 -             85   3.5e-41  148.4   1.1   1   1   3.1e-47   1.6e-40  146.3   1.1     1    85  3262  3349  3262  3349 0.99 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 2.40.10.250-FF-000001 -            115   2.7e-54  191.2   0.0   1   1   1.2e-60   6.1e-54  190.0   0.0     1   115  4126  4237  4126  4237 0.99 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 2.40.10.250-FF-000001 -            115   3.9e-54  190.6   0.0   1   1   2.1e-60     1e-53  189.3   0.0     1   115  4126  4237  4126  4237 0.99 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 2.40.10.250-FF-000002 -            112   1.3e-22   89.0   1.9   1   1   2.4e-28   1.2e-21   85.8   0.0     1   112  4126  4237  4126  4237 0.96 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 2.40.10.250-FF-000002 -            112   2.4e-22   88.1   1.1   1   1   4.1e-28   2.1e-21   85.1   0.0     1   112  4126  4237  4126  4237 0.96 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 2.60.120.1680-FF-000001 -            144   8.2e-12   54.3   0.2   1   1   5.7e-18   2.8e-11   52.6   0.2     7   142  1671  1811  1665  1813 0.92 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 2.60.120.1680-FF-000001 -            144   1.4e-11   53.6   0.2   1   1   9.6e-18   4.8e-11   51.8   0.2     7   142  1671  1811  1665  1813 0.92 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 2.60.120.1680-FF-000002 -            139   4.2e-95  324.0   4.5   1   1    3e-101   1.5e-94  322.2   2.9     1   139  1665  1803  1665  1803 1.00 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 2.60.120.1680-FF-000002 -            139   8.8e-95  322.9   2.9   1   1  1.8e-101   8.8e-95  322.9   2.9     1   139  1665  1803  1665  1803 1.00 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 2.60.120.1680-FF-000003 -            138   1.1e-06   37.8   0.6   1   1   4.1e-13   4.1e-06   36.0   0.6     6   120  1672  1794  1668  1810 0.85 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 2.60.120.960-FF-000001 -            274    0.0025   26.2   0.0   1   1   2.5e-10    0.0025   26.2   0.0   226   273   309   356   280   357 0.88 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 2.60.120.960-FF-000002 -            293     0.021   23.1   7.9   1   2   0.00013   1.3e+03    7.4   0.2    28   114    48   140    34   159 0.74 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 2.60.120.960-FF-000002 -            293     0.021   23.1   7.9   2   2   1.2e-07       1.2   17.4   3.2   153   291   208   353   187   355 0.72 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.10.20.350-FF-000003 -             91     3e-57  199.9   1.2   1   1     6e-64     3e-57  199.9   1.2     1    91   872   962   872   962 1.00 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.10.20.350-FF-000003 -             91     5e-57  199.2   1.2   1   1     1e-63     5e-57  199.2   1.2     1    91   872   962   872   962 1.00 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.10.20.540-FF-000001 -             58      0.03   22.9   0.1   1   1   2.6e-08      0.13   20.8   0.1     5    57  1484  1536  1481  1537 0.93 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.10.20.540-FF-000001 -             58     0.057   22.0   0.1   1   1   4.4e-08      0.22   20.1   0.1     5    57  1484  1536  1481  1537 0.93 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.10.20.540-FF-000002 -             62   3.7e-42  151.0   1.2   1   1   7.4e-49   3.7e-42  151.0   1.2     1    62  1476  1537  1476  1537 0.99 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.10.20.540-FF-000002 -             62   6.2e-42  150.2   1.2   1   1   1.2e-48   6.2e-42  150.2   1.2     1    62  1476  1537  1476  1537 0.99 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.10.20.540-FF-000003 -             56     0.088   21.6   0.5   1   1   8.6e-08      0.43   19.4   0.5     4    40  1485  1521  1483  1525 0.93 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.10.20.540-FF-000003 -             56      0.14   21.0   0.5   1   1   1.4e-07      0.72   18.7   0.5     4    40  1485  1521  1483  1525 0.93 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2BBK0|T2BBK0_MERS -            413 3.20.20.80-FF-000581 -            265       4.8   15.2   0.0   1   1   7.3e-07       7.3   14.6   0.0     4    68   288   355   285   362 0.87 Nucleoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=N PE=3 SV=1
tr|R9UMC1|R9UMC1_MERS -            109 3.30.160.380-FF-000007 -            119         8   15.3   0.0   1   1     1e-06        10   14.9   0.0    65   104    47    86    32    94 0.90 NS3b protein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=orf4a PE=4 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.30.160.820-FF-000001 -             65   4.2e-33  122.1   1.6   1   1   6.7e-39   6.7e-32  118.3   0.9     1    65  6431  6495  6431  6495 0.98 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 3.30.70.1840-FF-000001 -            140         6   15.8   0.4   1   1     6e-07         6   15.8   0.4    16   121   389   493   380   507 0.80 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|R9UQ53|R9UQ53_MERS -           1353 3.30.70.1840-FF-000003 -            154   5.5e-14   61.0   1.7   1   1   5.5e-21   5.5e-14   61.0   1.7    17   128   383   493   369   511 0.89 Spike glycoprotein OS=Middle East respiratory syndrome-related coronavirus OX=1335626 GN=S PE=1 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.30.70.3540-FF-000001 -             99   5.2e-20   80.2   3.2   1   1   4.9e-26   2.5e-19   78.1   3.2     1    99  4029  4127  4029  4127 0.96 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.30.70.3540-FF-000001 -             99   8.3e-20   79.6   3.2   1   1   8.3e-26   4.2e-19   77.3   3.2     1    99  4029  4127  4029  4127 0.96 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.30.70.3540-FF-000002 -             97   5.2e-60  208.4   6.6   1   1   5.1e-66   2.5e-59  206.2   6.6     1    97  4029  4125  4029  4125 1.00 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.30.70.3540-FF-000002 -             97   9.3e-60  207.6   6.6   1   1   8.6e-66   4.3e-59  205.4   6.6     1    97  4029  4125  4029  4125 1.00 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.30.70.3540-FF-000003 -             95   6.7e-13   57.7   3.2   1   1   4.4e-19   2.2e-12   56.0   3.2     1    88  4029  4119  4029  4125 0.89 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
